municipio,uf,lat,lon,fonte,score,eco_score,soc_score,env_score,data_completeness,rank
LAURO DE FREITAS,BA,-12.891638195,-38.317724995,Solar,0.3948,0.2103,0.2018,0.8337,0.875,1
LAURO DE FREITAS,BA,-12.891638195,-38.317724995,Eolica,0.3948,0.2103,0.2018,0.8337,0.875,1
JAGUARAO,RS,0.0,0.0,Solar,0.3948,0.6276,0.1254,0.3537,1.0,1
ALMIRANTE TAMANDARE DO SUL,RS,-28.10295278,-53.01492778,Solar,0.3947,0.6277,0.1248,0.3538,1.0,1
CRUZEIRO DO SUL,RS,-29.51278785,-51.98529726,Biometano,0.3947,0.8829,0.1386,,0.5,1
CRISTAL DO SUL,RS,-27.44004167,-53.2732,Solar,0.3946,0.6276,0.1247,0.3537,1.0,1
SANTIAGO,RS,-29.17642503,-54.848741,Biometano,0.3946,0.8829,0.1383,,0.5,1
MACARANI,BA,-15.56731611,-40.42204389,Solar,0.3945,0.2102,0.2011,0.8337,0.875,1
CRISTAL,RS,-31.0263889,-52.04944443,Biometano,0.3945,0.8829,0.1378,,0.5,1
MACARANI,BA,-15.56731611,-40.42204389,Eolica,0.3945,0.2102,0.2011,0.8337,0.875,1
IGAPORA,BA,-13.967870074285713,-42.67013129714286,Solar,0.3944,0.5545,0.1423,0.4332,1.0,1
DOIS LAJEADOS,RS,-28.94069116,-51.77335718,Solar,0.3944,0.6282,0.1226,0.3546,1.0,1
CRUZ ALTA,RS,-19.08514814,-35.71432407333333,Solar,0.3944,0.6277,0.1238,0.3538,1.0,1
JOAO DOURADO,BA,-11.226199998,-41.577443331999994,Solar,0.3944,0.5475,0.1618,0.4228,1.0,1
CAMAQUA,RS,-30.85664277,-51.77828833,Biometano,0.3943,0.8829,0.1372,,0.5,1
MOSTARDAS,RS,-31.07475193,-50.89514418,Biometano,0.3942,0.8829,0.1368,,0.5,1
EUGENIO DE CASTRO,RS,-28.44226581,-54.28925864,Solar,0.3942,0.6277,0.1233,0.3538,1.0,1
GUAIBA,RS,-30.13144252,-51.29753455,Biometano,0.3941,0.8829,0.1364,,0.5,1
ILOPOLIS,RS,-28.92333333,-52.13,Biometano,0.3939,0.8829,0.1358,,0.5,1
ANDRE DA ROCHA,RS,-28.58585347,-51.403938887500004,Solar,0.3938,0.6286,0.1195,0.3551,1.0,1
NOVO TIRADENTES,RS,-27.56111111,-53.18666667,Solar,0.3938,0.6276,0.122,0.3537,1.0,1
NOVO HAMBURGO,RS,-29.687552136666667,-51.12631520666667,Biometano,0.3937,0.8829,0.1351,0.0,0.625,1
HULHA NEGRA,RS,-31.40194444,-53.90166666,Biometano,0.3935,0.8829,0.1343,,0.5,1
ENTRE RIOS DO SUL,RS,-27.55318839,-52.74140696,Solar,0.3935,0.6343,0.1022,0.3637,1.0,1
BOM JESUS DA LAPA,BA,-12.493018774216868,-40.668808160843376,Solar,0.3929,0.5499,0.1503,0.4263,1.0,1
QUEVEDOS,RS,-14.72445,-27.046125,Solar,0.3926,0.6279,0.1171,0.3542,1.0,1
SAO GABRIEL,RS,-30.36062864333333,-54.334604203333335,Biometano,0.3925,0.8829,0.1312,,0.5,1
AUREA,RS,-27.72477023,-52.13363057,Solar,0.3925,0.6276,0.1177,0.3537,1.0,1
IBIRAPITANGA,BA,-13.98493665,-39.47706696,Solar,0.3925,0.5436,0.1667,0.4169,1.0,1
AJURICABA,RS,-28.21388889,-53.62888889,Solar,0.3925,0.6277,0.1176,0.3538,1.0,1
SAO BORJA,RS,-28.661747165,-55.905320384999996,Biometano,0.3925,0.8829,0.1312,,0.5,1
JAGUARI,RS,-29.36527778,-54.50388889,Solar,0.3924,0.6279,0.1165,0.3541,1.0,1
ENCRUZILHADA DO SUL,RS,-20.442665056666666,-35.04743778666667,Biometano,0.3924,0.8829,0.1303,0.0004,0.625,1
PALMEIRA DAS MISSOES,RS,-27.84725667,-53.37946167,Biometano,0.3922,0.8829,0.1302,,0.5,1
CAMBARA DO SUL,RS,-29.2062575,-50.23941028,Biometano,0.3922,0.8829,0.1301,,0.5,1
BARRACAO,RS,-27.7338440225,-51.371091677500004,Solar,0.3921,0.6296,0.1108,0.3567,1.0,1
CACAPAVA DO SUL,RS,-30.58942966,-53.46847455,Biometano,0.3919,0.8829,0.129,,0.5,1
TANQUE NOVO,BA,-13.660758455,-42.5743332,Solar,0.3919,0.5483,0.1512,0.424,1.0,1
CACHOEIRA DO SUL,RS,-30.04582,-52.89341306,Biometano,0.3918,0.8829,0.1288,,0.5,1
IRAQUARA,BA,-12.120738435,-41.50171899,Solar,0.3916,0.546,0.1567,0.4205,1.0,1
BOA VISTA DO CADEADO,RS,-28.666388885,-53.916493055000004,Solar,0.3916,0.6278,0.1141,0.354,1.0,1
PIATA,BA,-13.09702454,-41.8507338,Solar,0.3916,0.5435,0.1638,0.4168,1.0,1
CRISSIUMAL,RS,-27.42916667,-54.12055556,Solar,0.3916,0.6277,0.1148,0.3538,1.0,1
MULUNGU DO MORRO,BA,-12.010673178571428,-41.4891334,Solar,0.3915,0.5501,0.145,0.4266,1.0,1
CAMPO NOVO,RS,-27.67353385,-53.78742708,Solar,0.3915,0.6279,0.1136,0.3541,1.0,1
BOA VISTA DAS MISSOES,RS,-27.68769439,-53.307333,Solar,0.3915,0.6276,0.1143,0.3537,1.0,1
ROQUE GONZALES,RS,-28.14207672,-55.06582011,Solar,0.3914,0.6277,0.114,0.3537,1.0,1
GUARANI DAS MISSOES,RS,-28.13885818,-54.54640396,Solar,0.3914,0.6276,0.1142,0.3537,1.0,1
CERQUEIRA CESAR,SP,-23.119741809999997,-49.175071503333335,H2 Verde,0.3914,0.5457,0.1898,0.3873,1.0,1
CANDELARIA,RS,-9.888336556666667,-17.593178183333332,Biometano,0.3913,0.8829,0.1271,0.0001,0.625,1
OLIVEIRA DOS BREJINHOS,BA,-12.32073958375,-42.62128819375,Solar,0.3913,0.5558,0.1278,0.4353,1.0,1
TUCANO,BA,-11.264741151666668,-38.79831747,Solar,0.391,0.5514,0.1394,0.4287,1.0,1
DOM PEDRITO,RS,-30.97620861,-54.64368442,Biometano,0.3909,0.8829,0.1258,,0.5,1
ESTEIO,RS,-29.86249029,-51.18045629,Biometano,0.3908,0.8829,0.1256,,0.5,1
IPE,RS,-28.62962778,-51.348961110000005,Solar,0.3908,0.6285,0.1096,0.355,1.0,1
CAMPO ALEGRE DE LOURDES,BA,0.0,0.0,Solar,0.3908,0.5435,0.1611,0.4168,1.0,1
FEIRA DE SANTANA,BA,-12.254752223333334,-38.963134595,Solar,0.3905,0.2104,0.1877,0.8337,0.875,1
URUGUAIANA,RS,-29.87434004,-56.611590045,Biometano,0.3905,0.8829,0.1244,0.0,0.625,1
FEIRA DE SANTANA,BA,-12.254752223333334,-38.963134595,Eolica,0.3905,0.2104,0.1877,0.8337,0.875,1
DIAMANTE DO NORTE,SP,-22.6,-52.869444,H2 Verde,0.3904,0.6772,,0.3985,0.625,1
IBIPEBA,BA,-11.415935718666667,-42.17259855266666,Solar,0.3902,0.5523,0.1343,0.43,1.0,1
APARECIDA,SP,-7.61674748,-15.077961969999999,H2 Verde,0.3901,0.5982,0.1199,0.383,1.0,1
SOUTO SOARES,BA,-12.08423134,-41.49362596,Solar,0.3901,0.545,0.1545,0.419,1.0,1
DEZESSEIS DE NOVEMBRO,RS,-28.14111111,-55.05194444,Solar,0.39,0.6299,0.103,0.3571,1.0,1
ALEGRETE,RS,-29.965611434285712,-56.05969165,Biometano,0.3898,0.8829,0.1222,0.0,0.625,1
ITAQUI,RS,-29.143982676666667,-56.53098585,Biometano,0.3898,0.8829,0.122,,0.5,1
FONTOURA XAVIER,RS,-28.94122139,-52.49463111,Solar,0.3896,0.6277,0.1079,0.3538,1.0,1
GIRUA,RS,-28.0869957,-54.305675225,Biometano,0.3896,0.8829,0.1214,0.0,0.625,1
SAO FRANCISCO DO CONDE,BA,-12.663898660000001,-38.61872905,Eolica,0.3896,0.2176,0.175,0.8337,0.875,1
SAO GONCALO DOS CAMPOS,BA,-12.43031,-38.94977195,Eolica,0.3896,0.2103,0.1846,0.8337,0.875,1
SAO FRANCISCO DO CONDE,BA,-12.663898660000001,-38.61872905,Solar,0.3896,0.2176,0.175,0.8337,0.875,1
SAO GONCALO DOS CAMPOS,BA,-12.43031,-38.94977195,Solar,0.3896,0.2103,0.1846,0.8337,0.875,1
BRAGA,RS,-27.56003654,-53.798007385000005,Solar,0.3895,0.6285,0.1055,0.355,1.0,1
CANGUCU,RS,-31.45,-52.64055556,Biometano,0.3895,0.8829,0.1211,,0.5,1
PUTINGA,RS,-29.06603491,-52.21411851,Solar,0.3894,0.628,0.1064,0.3543,1.0,1
CANUDOS,BA,-10.141446251875,-38.76265031,Solar,0.389,0.5465,0.1468,0.4213,1.0,1
TABOCAS DO BREJO VELHO,BA,-12.556803766,-44.130130187999995,Solar,0.3888,0.5517,0.1312,0.4291,1.0,1
BROTAS DE MACAUBAS,BA,-12.291327984285715,-42.35184596285715,Solar,0.3885,0.5489,0.1384,0.4248,1.0,1
UIBAI,BA,-11.825331972222223,-42.22596347333334,Solar,0.3884,0.5501,0.1346,0.4267,1.0,1
CONCEICAO DO JACUIPE,BA,-12.32704706,-38.771723015,Solar,0.3882,0.2103,0.1798,0.8337,0.875,1
CONCEICAO DO JACUIPE,BA,-12.32704706,-38.771723015,Eolica,0.3882,0.2103,0.1798,0.8337,0.875,1
CORRENTINA,BA,-13.33890314,-44.63304689,Solar,0.388,0.5438,0.1511,0.4172,1.0,1
ERVAL SECO,RS,-27.53881174,-53.529865965714286,Solar,0.3877,0.6283,0.0999,0.3547,1.0,1
PINDAI,BA,-14.388746661363637,-42.628665525,Solar,0.3876,0.5538,0.1212,0.4323,1.0,1
VICTOR GRAEFF,RS,-28.586585755,-52.68562282,Biometano,0.3876,0.8829,0.1147,0.0003,0.625,1
BONITO,BA,-11.922972380000001,-41.430346295,Solar,0.3876,0.5447,0.1472,0.4186,1.0,1
BONINAL,BA,-12.734372234999999,-42.038222685,Solar,0.3873,0.5459,0.1428,0.4204,1.0,1
EUNAPOLIS,BA,-16.37400967,-39.57053455,Solar,0.387,0.2139,0.1712,0.8337,0.875,1
EUNAPOLIS,BA,-16.37400967,-39.57053455,Eolica,0.387,0.214,0.1712,0.8337,0.875,1
JEQUIE,BA,-13.863924755,-40.155615475000005,Solar,0.3868,0.5376,0.155,0.4177,1.0,1
CAFARNAUM,BA,-11.825212796666667,-41.44222272666667,Solar,0.3866,0.5462,0.1396,0.4208,1.0,1
MAXIMILIANO DE ALMEIDA,RS,-27.648281945,-51.743283335,Solar,0.3863,0.6277,0.097,0.3538,1.0,1
SAO SEPE,RS,-30.10144917,-53.65444417,Biometano,0.3858,0.8829,0.1087,,0.5,1
AMERICANA,SP,-22.73028192,-47.31850194444444,H2 Verde,0.3855,0.5404,0.1802,0.3841,1.0,1
OURINHOS,SP,-18.398179388,-39.870771556,H2 Verde,0.3853,0.5667,0.1439,0.3849,1.0,1
ITAPEBI,BA,-15.96564305,-39.59263939,Solar,0.3852,0.5572,0.1036,0.4374,1.0,1
PORTO VERA CRUZ,RS,-29.71138889,-52.42971627,Solar,0.3852,0.6276,0.0935,0.3537,1.0,1
BARAO DO TRIUNFO,RS,-30.31769167,-51.86760611,Solar,0.385,0.6277,0.0928,0.3538,1.0,1
PIRATINI,RS,-31.41267667,-53.07386755,Biometano,0.3849,0.8829,0.1059,,0.5,1
ITAGUACU DA BAHIA,BA,-11.00118628375,-42.473638629999996,Solar,0.3845,0.5498,0.1226,0.4262,1.0,1
JACARACI,BA,-14.81988175,-42.5626836,Solar,0.3845,0.5447,0.1367,0.4186,1.0,1
LICINIO DE ALMEIDA,BA,-14.7381892225,-42.57817760625,Solar,0.3845,0.548,0.1275,0.4236,1.0,1
PINHEIRO MACHADO,RS,-31.5803762325,-53.510379289999996,Biometano,0.3844,0.8829,0.1043,0.0,0.625,1
IBITIARA,BA,-12.6501503225,-42.0535666025,Solar,0.3842,0.5487,0.1245,0.4246,1.0,1
JABORANDI,BA,-10.497850695,-34.05193889,Solar,0.3841,0.5437,0.1383,0.4171,1.0,1
IBIRAPUA,BA,-17.6419,-40.18175555,Eolica,0.384,0.2104,0.166,0.8337,0.875,1
IBIRAPUA,BA,-17.6419,-40.18175555,Solar,0.384,0.2104,0.166,0.8337,0.875,1
FLORIANO PEIXOTO,RS,-27.823775,-52.06999722,Solar,0.3839,0.6276,0.089,0.3537,1.0,1
CAMBARA,SP,-22.90389936,-49.99798631,H2 Verde,0.3834,0.6689,,0.386,0.625,1
ANDIRA,SP,-22.93833333,-50.25083333,H2 Verde,0.3833,0.6688,,0.386,0.625,1
CARAVELAS,BA,-17.65361111,-39.43833333,Solar,0.3828,0.5436,0.1345,0.4169,1.0,1
VALENCA,BA,-13.34623665,-39.10319242,Solar,0.3826,0.5439,0.133,0.4173,1.0,1
BIRITINGA,BA,-11.42005176,-38.81289148,Solar,0.3825,0.5448,0.1297,0.4188,1.0,1
ESPLANADA,BA,-11.79555561,-37.94472219,Solar,0.3824,0.5435,0.1332,0.4168,1.0,1
URANDI,BA,-14.672307790526316,-42.59470839526316,Solar,0.382,0.5467,0.1227,0.4216,1.0,1
DIAS D'AVILA,BA,-12.65077152,-38.3567934,Eolica,0.3817,0.2103,0.1583,0.8337,0.875,1
DIAS D'AVILA,BA,-12.65077152,-38.3567934,Solar,0.3817,0.2103,0.1583,0.8337,0.875,1
CACHOEIRA,BA,-12.58353873,-38.9980234,Solar,0.3814,0.5483,0.1162,0.4239,1.0,1
COQUEIRO BAIXO,RS,-29.15598889,-52.18705833,Biometano,0.3814,0.8829,0.0941,0.0,0.625,1
SERRINHA,BA,-11.67233333,-39.00169444,Eolica,0.3813,0.2102,0.157,0.8337,0.875,1
SERRINHA,BA,-11.67233333,-39.00169444,Solar,0.3813,0.2102,0.157,0.8337,0.875,1
ARACI,BA,-11.35996856,-38.80407728,Solar,0.3806,0.5439,0.1262,0.4174,1.0,1
TEIXEIRA DE FREITAS,BA,-17.54230555,-39.74130556,Solar,0.3805,0.2102,0.1545,0.8337,0.875,1
TEIXEIRA DE FREITAS,BA,-17.54230555,-39.74130556,Eolica,0.3805,0.2102,0.1545,0.8337,0.875,1
CERQUILHO,SP,-23.15077137333333,-47.790807040000004,H2 Verde,0.3803,0.536,0.1699,0.383,1.0,1
LIBERATO SALZANO,RS,-27.49999997,-53.155,Biometano,0.3799,0.8829,0.0891,0.0,0.625,1
MATA DE SAO JOAO,BA,-12.54916667,-38.29722222,Eolica,0.3798,0.2103,0.1521,0.8337,0.875,1
MATA DE SAO JOAO,BA,-12.54916667,-38.29722222,Solar,0.3798,0.2103,0.1521,0.8337,0.875,1
ITAMARAJU,BA,-17.07479781,-40.06934674,Solar,0.3797,0.544,0.1228,0.4175,1.0,1
JUCURUCU,BA,-17.073909995,-40.095789835,Solar,0.3794,0.5443,0.121,0.418,1.0,1
MALHADA,BA,0.0,0.0,Solar,0.3792,0.5437,0.1221,0.4171,1.0,1
AGUAS DE CHAPECO,RS,-27.14,-53.04333333,Solar,0.3787,0.653,,0.3917,0.625,1
RIACHO DE SANTANA,BA,-13.544285454,-42.843077629999996,Solar,0.3787,0.5441,0.1192,0.4177,1.0,1
IGRAPIUNA,BA,-13.841662496666666,-39.27843269666667,Solar,0.3774,0.5436,0.1165,0.4169,1.0,1
BRUMADO,BA,-14.0375344325,-41.591906275,Solar,0.3769,0.5048,0.1625,0.4208,1.0,1
POTIRAGUA,BA,-15.59245611,-39.87565999,Solar,0.3768,0.2102,0.1421,0.8337,0.875,1
POTIRAGUA,BA,-15.59245611,-39.87565999,Eolica,0.3768,0.2102,0.1421,0.8337,0.875,1
ILHEUS,BA,-14.80988889,-39.03533333,Solar,0.376,0.2102,0.1392,0.8337,0.875,1
ILHEUS,BA,-14.80988889,-39.03533333,Eolica,0.376,0.2102,0.1392,0.8337,0.875,1
PINDAMONHANGABA,SP,-22.880782507142857,-45.45102984,H2 Verde,0.3758,0.5198,0.1767,0.383,1.0,1
ITU,SP,-23.265988646666667,-47.28998803166667,H2 Verde,0.3745,0.5231,0.1682,0.3828,1.0,1
ANITA GARIBALDI,RS,-27.78026185,-51.19189954,Solar,0.3745,0.6481,,0.3844,0.625,1
SANTANA,BA,-12.22928389,-38.96003305,Solar,0.3741,0.2102,0.1331,0.8337,0.875,1
SANTANA,BA,-12.22928389,-38.96003305,Eolica,0.3741,0.2102,0.1331,0.8337,0.875,1
ITAPETINGA,BA,-15.24578118,-40.24443225666666,Eolica,0.3733,0.2105,0.1302,0.8337,0.875,1
ITAPETINGA,BA,-15.24578118,-40.24443225666666,Solar,0.3733,0.2105,0.1302,0.8337,0.875,1
MAIQUINIQUE,BA,-15.61977194,-40.260515,Eolica,0.373,0.2102,0.1292,0.8337,0.875,1
MAIQUINIQUE,BA,-15.61977194,-40.260515,Solar,0.373,0.2102,0.1292,0.8337,0.875,1
ITAMBE,BA,-15.248019,-40.624042,Eolica,0.3723,0.2102,0.127,0.8337,0.875,1
ITAMBE,BA,-15.248019,-40.624042,Solar,0.3723,0.2102,0.127,0.8337,0.875,1
UBAITABA,BA,-14.22905584,-39.46204685,Solar,0.3721,0.5444,0.0962,0.4182,1.0,1
CATU,BA,-12.338425019999999,-38.370919369999996,Solar,0.3714,0.2103,0.1239,0.8337,0.875,1
CATU,BA,-12.338425019999999,-38.370919369999996,Eolica,0.3714,0.2103,0.1239,0.8337,0.875,1
ITABUNA,BA,-14.79976063,-39.28952217,Eolica,0.3705,0.2102,0.121,0.8337,0.875,1
ITABUNA,BA,-14.79976063,-39.28952217,Solar,0.3705,0.2102,0.121,0.8337,0.875,1
TERRA NOVA,BA,-12.40805556,-38.62194444,Solar,0.3704,0.5436,0.0932,0.4168,1.0,1
MINAS DO LEAO,RS,-30.15078494,-52.0260286,Eolica,0.37,0.2949,0.1329,0.7074,0.875,1
ITARANTIM,BA,-15.65783,-40.061545,Solar,0.3696,0.2102,0.1179,0.8337,0.875,1
ITARANTIM,BA,-15.65783,-40.061545,Eolica,0.3696,0.2102,0.1179,0.8337,0.875,1
SAO CARLOS,SP,-22.00799228625,-47.908782115,H2 Verde,0.3692,0.4968,0.1852,0.3832,1.0,1
UMBURANAS,BA,-10.580745236,-41.388420939999996,Solar,0.3681,0.5453,0.0805,0.4194,1.0,1
SANTANA DO LIVRAMENTO,RS,-30.907234311000003,-55.753969354000006,Solar,0.368,0.6404,,0.3729,0.625,1
FIRMINO ALVES,BA,-14.98669772,-39.921966155,Eolica,0.3677,0.2102,0.1117,0.8337,0.875,1
FIRMINO ALVES,BA,-14.98669772,-39.921966155,Solar,0.3677,0.2102,0.1117,0.8337,0.875,1
IBICUI,BA,-14.83767633,-39.97720122,Solar,0.367,0.2102,0.1095,0.8337,0.875,1
IBICUI,BA,-14.83767633,-39.97720122,Eolica,0.367,0.2102,0.1095,0.8337,0.875,1
IPAUCU,SP,-23.09573189,-49.58359011,H2 Verde,0.3639,0.3356,,0.7655,0.5,1
NAO INFORMADO,SP,-22.94083333,-49.77,H2 Verde,0.3634,0.3344,,0.7655,0.5,1
EMBU,SP,-23.649064206666665,-46.84972797166666,H2 Verde,0.3631,0.3335,,0.7655,0.5,1
GENERAL SALGADO,SP,-10.28754989,-25.192199945,H2 Verde,0.3623,0.5221,0.1287,0.383,1.0,1
ITORORO,BA,-15.11903694,-40.07170306,Solar,0.3617,0.2102,0.0916,0.8337,0.875,1
ITORORO,BA,-15.11903694,-40.07170306,Eolica,0.3617,0.2102,0.0916,0.8337,0.875,1
IGUAI,BA,-14.75239855,-40.07970122,Eolica,0.3612,0.2102,0.0902,0.8337,0.875,1
IGUAI,BA,-14.75239855,-40.07970122,Solar,0.3612,0.2102,0.0902,0.8337,0.875,1
BARRA BONITA,SP,-22.498682315,-48.533221260000005,H2 Verde,0.3607,0.5111,0.1317,0.389,1.0,1
RIO CLARO,SP,-22.4244410825,-47.567895764999996,H2 Verde,0.36,0.4874,0.1675,0.3828,1.0,1
SAUDADE DO IGUACU,PR,-25.62876331,-52.61452548,Solar,0.3594,0.5556,0.1872,0.27,1.0,1
CHIAPETA,RS,-27.96131742,-53.97034264,Solar,0.3572,0.6276,,0.3537,0.625,1
JACAREI,SP,-23.300843582857144,-45.96626822571428,H2 Verde,0.3549,0.4601,0.1831,0.3865,1.0,1
JAGUARIUNA,SP,-17.0321285025,-35.250002942500004,H2 Verde,0.3536,0.4328,0.2186,0.383,1.0,1
BARUERI,SP,-23.503230317272724,-46.855942481818175,Biometano,0.3498,0.6937,0.2412,0.0,0.625,1
SANTANA DE PARNAIBA,SP,-20.108594467142858,-40.20190752,Biometano,0.3482,0.6937,0.2357,0.0,0.625,1
BITURUNA,PR,-26.00977231,-51.66597303,Solar,0.3482,0.5632,0.1283,0.2814,1.0,1
COTIA,SP,-23.596431476666666,-46.87942569888889,Biometano,0.3468,0.6937,0.231,0.0001,0.625,1
CAATIBA,BA,-14.97267633,-40.39803455,Eolica,0.3453,0.2102,0.0371,0.8337,0.875,1
CAATIBA,BA,-14.97267633,-40.39803455,Solar,0.3453,0.2102,0.0371,0.8337,0.875,1
INDAIATUBA,SP,-23.1258866325,-47.228288809999995,Biometano,0.3419,0.6937,0.2149,0.0,0.625,1
CAMPINAS,SP,-22.911059404230766,-47.07782548769231,Biometano,0.3411,0.6937,0.2116,0.0005,0.625,1
MANGUEIRINHA,PR,-25.97366406,-52.17007813666667,Solar,0.3398,0.5522,0.1312,0.265,1.0,1
HORTOLANDIA,SP,-22.887261083333332,-47.19631467166667,Biometano,0.3387,0.6937,0.2041,0.0,0.625,1
CAPITAO LEONIDAS MARQUES,PR,-25.54305498,-53.49805503,Solar,0.3382,0.5502,0.1316,0.262,1.0,1
SAO JOSE DO RIO PRETO,SP,-20.809342140000002,-49.37341952571428,Biometano,0.3378,0.6937,0.2011,0.0001,0.625,1
BOITUVA,SP,-23.27110849,-47.66767119857143,Biometano,0.3376,0.6937,0.2002,0.0001,0.625,1
QUEDAS DO IGUACU,PR,-25.53756844,-53.00896732,Solar,0.3371,0.5462,0.1396,0.256,1.0,1
IARAS,SP,-22.85801389,-49.159780555,Biometano,0.3362,0.6937,0.1958,0.0,0.625,1
SUZANO,SP,-23.369950145,-46.4938765625,Biometano,0.3352,0.6937,0.1924,0.0,0.625,1
MUQUEM DE SAO FRANCISCO,BA,-12.27869445,-43.32366667,Eolica,0.3349,0.2119,,0.8337,0.5,1
ARARAQUARA,SP,-21.830369415555555,-48.16972220444445,Biometano,0.3336,0.6937,0.1867,0.0004,0.625,1
VALINHOS,SP,-22.986803498333334,-47.01266643666667,Biometano,0.3335,0.6937,0.1869,0.0,0.625,1
GUATAMBU,SC,-27.121137007999998,-52.774731008,Solar,0.3325,0.4717,0.2906,0.1887,1.0,1
SERTAOZINHO,SP,-19.002030439000002,-43.193416733999996,Biometano,0.3314,0.6937,0.1797,0.0,0.625,1
MATINHOS,PR,-25.80361111,-48.545556,Solar,0.3313,0.5135,0.2126,0.2069,1.0,1
GUARATUBA,PR,-25.71494042,-48.97296714,Solar,0.3308,0.5146,0.2081,0.2085,1.0,1
MOGI GUACU,SP,-15.976865071428572,-33.52996925,Biometano,0.3297,0.6937,0.1732,0.0008,0.625,1
MEDIANEIRA,PR,0.0,0.0,Solar,0.3296,0.5136,0.2069,0.207,1.0,1
PIRATUBA,SC,-27.471398025,-51.776081065,Solar,0.3293,0.5052,0.1851,0.239,1.0,1
ARACATUBA,SP,-20.08843405857143,-50.99194583285714,Biometano,0.3288,0.6937,0.171,0.0,0.625,1
MARILIA,SP,-19.73928462111111,-44.39733119888889,Biometano,0.3288,0.6937,0.1712,0.0,0.625,1
TOLEDO,PR,-18.536767515,-40.31034769,Solar,0.3287,0.5136,0.2038,0.207,1.0,1
FORMOSA DO RIO PRETO,BA,-11.251936,-45.417710115,Solar,0.3285,0.3769,0.1758,0.4168,1.0,1
AVARE,SP,-22.99496052666667,-48.943617043333326,Biometano,0.3284,0.6937,0.1696,0.0001,0.625,1
ARARAS,SP,-15.976435378571429,-33.84797985142857,Biometano,0.328,0.6937,0.1684,0.0001,0.625,1
SAO JOAO DA BOA VISTA,SP,-21.939342579999998,-46.816573665,Biometano,0.3278,0.6937,0.1672,0.0007,0.625,1
LIMEIRA,SP,-22.56438257125,-47.35949438,Biometano,0.3275,0.6937,0.1664,0.0002,0.625,1
ITAPETININGA,SP,-23.568899146666666,-48.06987164833333,Biometano,0.3275,0.6937,0.1666,0.0,0.625,1
PATROCINIO PAULISTA,SP,-20.739567366666666,-47.33704064666667,Biometano,0.3274,0.6937,0.1659,0.0004,0.625,1
SANTA ROSA DE VITERBO,SP,-21.4319963025,-47.342950512499996,H2 Verde,0.327,0.4305,0.1329,0.3829,1.0,1
FERNANDOPOLIS,SP,-20.26464394,-50.294850325,Biometano,0.3268,0.6937,0.1643,0.0,0.625,1
BROTAS,SP,-22.349730545,-48.07797425,Biometano,0.3267,0.6937,0.164,0.0002,0.625,1
REGENTE FEIJO,SP,-11.15454998,-25.61049995,H2 Verde,0.3262,0.4086,0.1598,0.3828,1.0,1
ROLANDIA,PR,-11.65152778,-25.69402778,Solar,0.3261,0.5135,0.1954,0.2069,1.0,1
VARZEA PAULISTA,SP,-11.60383194,-23.411701755,Biometano,0.326,0.6937,0.1616,0.0,0.625,1
IRACEMAPOLIS,SP,-15.06819353,-31.676188909999997,Biometano,0.326,0.6937,0.1618,0.0,0.625,1
LENCOIS PAULISTA,SP,-18.487388763636364,-39.920288266363634,Biometano,0.3259,0.6937,0.161,0.0005,0.625,1
CAMPO LARGO,PR,-25.303777,-49.565066215,Solar,0.3255,0.5136,0.1931,0.2071,1.0,1
FRANCISCO BELTRAO,PR,-26.09117966,-53.12101395,Solar,0.3254,0.5135,0.193,0.2069,1.0,1
CAPANEMA,PR,-25.50333,-53.671666,Solar,0.3254,0.5239,0.1635,0.2225,1.0,1
LEME,SP,-22.188024445,-47.3822127775,Biometano,0.3251,0.6937,0.1586,0.0,0.625,1
MAUA,SP,-19.723638768333334,-38.716711365,Biometano,0.325,0.6937,0.1584,0.0,0.625,1
RIO BRANCO DO SUL,PR,-25.15190372,-49.41284586,Solar,0.3248,0.5136,0.1911,0.207,1.0,1
DOURADINA,PR,-23.381527775000002,-53.29736111,Solar,0.3247,0.5136,0.1905,0.207,1.0,1
GUARATINGUETA,SP,-22.771691363333332,-45.193931615,Biometano,0.3244,0.6937,0.1564,0.0001,0.625,1
BURITIZAL,SP,-20.2178448375,-47.66609656,Biometano,0.3241,0.6937,0.1554,0.0001,0.625,1
BOCAIUVA DO SUL,PR,-25.00056125,-48.6227515,Solar,0.3239,0.5142,0.1862,0.2079,1.0,1
ITAPIRA,SP,-22.416250405,-46.821861940000005,Biometano,0.3235,0.6937,0.1534,0.0,0.625,1
PIRASSUNUNGA,SP,-21.948596774285715,-47.396262525714285,Biometano,0.3234,0.6937,0.1526,0.0006,0.625,1
PENAPOLIS,SP,-21.46171861,-50.098582085000004,Biometano,0.3233,0.6937,0.1529,0.0,0.625,1
CAMPO LIMPO PAULISTA,SP,-11.604027775,-23.38888889,Biometano,0.3231,0.6937,0.1521,0.0,0.625,1
MOJI-MIRIM,SP,-22.454594776,-46.918773386000005,H2 Verde,0.3229,0.5202,,0.3828,0.625,1
ITAIPULANDIA,PR,-12.58105278,-27.152500555,Solar,0.3226,0.5019,0.1994,0.207,1.0,1
SAO JOAQUIM DA BARRA,SP,-15.358073927500001,-35.9060407375,Biometano,0.3226,0.6937,0.1501,0.0004,0.625,1
IBATE,SP,-22.032671335,-48.040483775,Biometano,0.3224,0.6937,0.1498,0.0,0.625,1
