municipio,uf,lat,lon,fonte,score,eco_score,soc_score,env_score,rank
NOBRES,MT,-11.01873861,-42.230178047500004,H2 Verde,0.1945,0.3611,0.0004,0.1665,2
NOBRES,MT,-11.01873861,-42.230178047500004,Biomassa,0.1115,0.0909,0.0004,0.2502,3
NOBRES,MT,-11.01873861,-42.230178047500004,Biometano,0.1004,0.0631,0.0004,0.2502,4
NOBRES,MT,-11.01873861,-42.230178047500004,Eolica,0.0753,0.0632,0.0004,0.1665,5
NONOAI,RS,-27.384433751666666,-52.792336516666666,Solar,0.4327,0.628,0.2505,0.3543,1
NONOAI,RS,-27.384433751666666,-52.792336516666666,H2 Verde,0.3772,0.4893,0.2505,0.3543,2
NONOAI,RS,-27.384433751666666,-52.792336516666666,Biomassa,0.3305,0.4503,0.2505,0.2506,3
NONOAI,RS,-27.384433751666666,-52.792336516666666,Eolica,0.2993,0.2947,0.2505,0.3543,4
NONOAI,RS,-27.384433751666666,-52.792336516666666,Biometano,0.2681,0.2943,0.2505,0.2506,5
NORMANDIA,RR,3.945740155714286,-59.98794749761905,Biomassa,0.0772,0.0041,0.0018,0.25,1
NORMANDIA,RR,3.945740155714286,-59.98794749761905,Biometano,0.0756,0.0,0.0018,0.25,2
NORMANDIA,RR,3.945740155714286,-59.98794749761905,H2 Verde,0.0055,0.0041,0.0018,0.011,3
NORMANDIA,RR,3.945740155714286,-59.98794749761905,Solar,0.0039,0.0001,0.0018,0.011,4
NORMANDIA,RR,3.945740155714286,-59.98794749761905,Eolica,0.0039,0.0001,0.0018,0.011,4
NORTELANDIA,MT,-14.368992935,-56.81171353,Solar,0.2465,0.397,0.1252,0.1672,1
NORTELANDIA,MT,-14.368992935,-56.81171353,H2 Verde,0.2323,0.3616,0.1252,0.1672,2
NORTELANDIA,MT,-14.368992935,-56.81171353,Biomassa,0.1493,0.0913,0.1252,0.2508,3
NORTELANDIA,MT,-14.368992935,-56.81171353,Biometano,0.138,0.0631,0.1252,0.2508,4
NORTELANDIA,MT,-14.368992935,-56.81171353,Eolica,0.1132,0.0636,0.1252,0.1672,5
NOSSA SENHORA DAS DORES,SE,-10.46812336,-37.18153455,Biomassa,0.0801,0.0128,0.0001,0.25,1
NOSSA SENHORA DAS DORES,SE,-10.46812336,-37.18153455,Biometano,0.0798,0.012,0.0001,0.25,2
NOSSA SENHORA DAS DORES,SE,-10.46812336,-37.18153455,Solar,0.0302,0.0128,0.0001,0.0837,3
NOSSA SENHORA DAS DORES,SE,-10.46812336,-37.18153455,Eolica,0.0302,0.0128,0.0001,0.0837,3
NOSSA SENHORA DAS DORES,SE,-10.46812336,-37.18153455,H2 Verde,0.0254,0.0007,0.0001,0.0837,4
NOSSA SENHORA DO SOCORRO,SE,-10.879601222,-37.083778608,Biomassa,0.08,0.0122,0.0004,0.25,1
NOSSA SENHORA DO SOCORRO,SE,-10.879601222,-37.083778608,Biometano,0.0799,0.012,0.0004,0.25,2
NOSSA SENHORA DO SOCORRO,SE,-10.879601222,-37.083778608,Solar,0.0301,0.0122,0.0004,0.0837,3
NOSSA SENHORA DO SOCORRO,SE,-10.879601222,-37.083778608,Eolica,0.0301,0.0122,0.0004,0.0837,3
NOSSA SENHORA DO SOCORRO,SE,-10.879601222,-37.083778608,H2 Verde,0.0253,0.0002,0.0004,0.0837,4
NOVA ALIANCA,SP,-21.013735,-49.50713806,Biomassa,0.3009,0.5646,0.0001,0.25,1
NOVA ALIANCA,SP,-21.013735,-49.50713806,H2 Verde,0.2482,0.3334,0.0001,0.3828,2
NOVA ALIANCA,SP,-21.013735,-49.50713806,Solar,0.2074,0.2313,0.0001,0.3828,3
NOVA ALIANCA,SP,-21.013735,-49.50713806,Eolica,0.2074,0.2313,0.0001,0.3828,3
NOVA ALIANCA,SP,-21.013735,-49.50713806,Biometano,0.1675,0.2312,0.0001,0.25,4
NOVA ALVORADA DO SUL,MS,-21.445027166666666,-54.422652019999994,Biomassa,0.1644,0.1296,0.1253,0.25,1
NOVA ALVORADA DO SUL,MS,-21.445027166666666,-54.422652019999994,Biometano,0.1474,0.0871,0.1253,0.25,2
NOVA ALVORADA DO SUL,MS,-21.445027166666666,-54.422652019999994,Solar,0.1115,0.0912,0.1253,0.1248,3
NOVA ALVORADA DO SUL,MS,-21.445027166666666,-54.422652019999994,Eolica,0.1114,0.0911,0.1253,0.1248,4
NOVA ALVORADA DO SUL,MS,-21.445027166666666,-54.422652019999994,H2 Verde,0.092,0.0426,0.1253,0.1248,5
NOVA ANDRADINA,MS,-22.0774472075,-53.405687725,Biomassa,0.1254,0.126,0.0002,0.25,1
NOVA ANDRADINA,MS,-22.0774472075,-53.405687725,Biometano,0.1099,0.0871,0.0002,0.25,2
NOVA ANDRADINA,MS,-22.0774472075,-53.405687725,Eolica,0.0778,0.1008,0.0002,0.1247,3
NOVA ANDRADINA,MS,-22.0774472075,-53.405687725,Solar,0.0725,0.0875,0.0002,0.1247,4
NOVA ANDRADINA,MS,-22.0774472075,-53.405687725,H2 Verde,0.053,0.0389,0.0002,0.1247,5
NOVA AURORA,PR,0.0,0.0,Solar,0.2676,0.5136,0.0001,0.207,1
NOVA AURORA,PR,0.0,0.0,H2 Verde,0.2359,0.4343,0.0001,0.207,2
NOVA AURORA,PR,0.0,0.0,Biomassa,0.1875,0.2812,0.0001,0.2501,3
NOVA AURORA,PR,0.0,0.0,Biometano,0.1471,0.1802,0.0001,0.2501,4
NOVA AURORA,PR,0.0,0.0,Eolica,0.1342,0.1802,0.0001,0.207,5
NOVA BANDEIRANTES,MT,-9.84295282,-57.8184758,Biomassa,0.1114,0.0908,0.0001,0.25,1
NOVA BANDEIRANTES,MT,-9.84295282,-57.8184758,Biometano,0.1003,0.0631,0.0001,0.25,2
NOVA BANDEIRANTES,MT,-9.84295282,-57.8184758,Solar,0.0752,0.0632,0.0001,0.1663,3
NOVA BANDEIRANTES,MT,-9.84295282,-57.8184758,Eolica,0.0752,0.0632,0.0001,0.1663,3
NOVA BANDEIRANTES,MT,-9.84295282,-57.8184758,H2 Verde,0.061,0.0278,0.0001,0.1663,4
NOVA BASSANO,RS,-28.72104758,-51.84646815666667,Solar,0.3959,0.629,0.1253,0.3558,1
NOVA BASSANO,RS,-28.72104758,-51.84646815666667,H2 Verde,0.3405,0.4903,0.1253,0.3558,2
NOVA BASSANO,RS,-28.72104758,-51.84646815666667,Biomassa,0.2937,0.4513,0.1253,0.2521,3
NOVA BASSANO,RS,-28.72104758,-51.84646815666667,Eolica,0.2626,0.2957,0.1253,0.3558,4
NOVA BASSANO,RS,-28.72104758,-51.84646815666667,Biometano,0.2309,0.2943,0.1253,0.2521,5
NOVA BRASILANDIA D'OESTE,RO,-11.6185486,-62.17280272,H2 Verde,0.1795,0.3979,0.0002,0.0678,1
NOVA BRASILANDIA D'OESTE,RO,-11.6185486,-62.17280272,Solar,0.1694,0.3725,0.0002,0.0678,2
NOVA BRASILANDIA D'OESTE,RO,-11.6185486,-62.17280272,Biomassa,0.1165,0.1036,0.0002,0.2501,3
NOVA BRASILANDIA D'OESTE,RO,-11.6185486,-62.17280272,Biometano,0.0907,0.039,0.0002,0.2501,4
NOVA BRASILANDIA D'OESTE,RO,-11.6185486,-62.17280272,Eolica,0.036,0.0391,0.0002,0.0678,5
NOVA CAMPINA,SP,-16.13323798,-32.631514970000005,Biomassa,0.3011,0.565,0.0002,0.25,1
NOVA CAMPINA,SP,-16.13323798,-32.631514970000005,H2 Verde,0.2484,0.3338,0.0002,0.3828,2
NOVA CAMPINA,SP,-16.13323798,-32.631514970000005,Eolica,0.208,0.2329,0.0002,0.3828,3
NOVA CAMPINA,SP,-16.13323798,-32.631514970000005,Solar,0.2076,0.2317,0.0002,0.3828,4
NOVA CAMPINA,SP,-16.13323798,-32.631514970000005,Biometano,0.1675,0.2312,0.0002,0.25,5
NOVA CANAA DO NORTE,MT,-10.98480528,-55.766005,Solar,0.216,0.4053,0.0001,0.1797,1
NOVA CANAA DO NORTE,MT,-10.98480528,-55.766005,H2 Verde,0.2019,0.3699,0.0001,0.1797,2
NOVA CANAA DO NORTE,MT,-10.98480528,-55.766005,Biomassa,0.1189,0.0996,0.0001,0.2633,3
NOVA CANAA DO NORTE,MT,-10.98480528,-55.766005,Biometano,0.1043,0.0631,0.0001,0.2633,4
NOVA CANAA DO NORTE,MT,-10.98480528,-55.766005,Eolica,0.0827,0.0719,0.0001,0.1797,5
NOVA CANTU,PR,-24.76786111,-52.59405556,Biomassa,0.1874,0.2811,0.0,0.25,1
NOVA CANTU,PR,-24.76786111,-52.59405556,Biometano,0.1471,0.1802,0.0,0.25,2
NOVA CANTU,PR,-24.76786111,-52.59405556,Eolica,0.1344,0.1809,0.0,0.2069,3
NOVA CANTU,PR,-24.76786111,-52.59405556,Solar,0.1341,0.1802,0.0,0.2069,4
NOVA CANTU,PR,-24.76786111,-52.59405556,H2 Verde,0.1024,0.1009,0.0,0.2069,5
NOVA EUROPA,SP,-21.814985255,-48.624685084999996,Biomassa,0.3386,0.5652,0.1252,0.25,1
NOVA EUROPA,SP,-21.814985255,-48.624685084999996,H2 Verde,0.2884,0.3401,0.1252,0.3828,2
NOVA EUROPA,SP,-21.814985255,-48.624685084999996,Solar,0.2476,0.238,0.1252,0.3828,3
NOVA EUROPA,SP,-21.814985255,-48.624685084999996,Eolica,0.2451,0.2319,0.1252,0.3828,4
NOVA EUROPA,SP,-21.814985255,-48.624685084999996,Biometano,0.2051,0.2312,0.1252,0.25,5
NOVA FATIMA,PR,-23.43388889,-50.5525,Solar,0.2675,0.5135,0.0001,0.2069,1
NOVA FATIMA,PR,-23.43388889,-50.5525,H2 Verde,0.2358,0.4343,0.0001,0.2069,2
NOVA FATIMA,PR,-23.43388889,-50.5525,Biomassa,0.1875,0.2811,0.0001,0.25,3
NOVA FATIMA,PR,-23.43388889,-50.5525,Biometano,0.1471,0.1802,0.0001,0.25,4
NOVA FATIMA,PR,-23.43388889,-50.5525,Eolica,0.1342,0.1802,0.0001,0.2069,5
NOVA FRIBURGO,RJ,-22.24678195,-42.521815053333334,H2 Verde,0.246,0.4437,0.1252,0.1033,1
NOVA FRIBURGO,RJ,-22.24678195,-42.521815053333334,Solar,0.2283,0.3995,0.1252,0.1033,2
NOVA FRIBURGO,RJ,-22.24678195,-42.521815053333334,Biomassa,0.1831,0.1764,0.1252,0.2501,3
NOVA FRIBURGO,RJ,-22.24678195,-42.521815053333334,Biometano,0.139,0.0661,0.1252,0.2501,4
NOVA FRIBURGO,RJ,-22.24678195,-42.521815053333334,Eolica,0.0953,0.0669,0.1252,0.1033,5
NOVA GRANADA,SP,-20.53000967,-49.30453455,Biomassa,0.3009,0.5646,0.0001,0.25,1
NOVA GRANADA,SP,-20.53000967,-49.30453455,H2 Verde,0.2482,0.3334,0.0001,0.3828,2
NOVA GRANADA,SP,-20.53000967,-49.30453455,Solar,0.2074,0.2313,0.0001,0.3828,3
NOVA GRANADA,SP,-20.53000967,-49.30453455,Eolica,0.2074,0.2313,0.0001,0.3828,3
NOVA GRANADA,SP,-20.53000967,-49.30453455,Biometano,0.1675,0.2312,0.0001,0.25,4
NOVA HARTZ,RS,-14.811111095,-25.446111095,Solar,0.3572,0.6276,0.0002,0.3537,1
NOVA HARTZ,RS,-14.811111095,-25.446111095,H2 Verde,0.3018,0.489,0.0002,0.3537,2
NOVA HARTZ,RS,-14.811111095,-25.446111095,Biomassa,0.255,0.4499,0.0002,0.25,3
NOVA HARTZ,RS,-14.811111095,-25.446111095,Eolica,0.2239,0.2943,0.0002,0.3537,4
NOVA HARTZ,RS,-14.811111095,-25.446111095,Biometano,0.1928,0.2943,0.0002,0.25,5
NOVA IGUACU,RJ,-22.711240833333335,-43.46368836,Biomassa,0.1835,0.1771,0.1255,0.25,1
NOVA IGUACU,RJ,-22.711240833333335,-43.46368836,Biometano,0.1391,0.0661,0.1255,0.25,2
NOVA IGUACU,RJ,-22.711240833333335,-43.46368836,H2 Verde,0.1179,0.1231,0.1255,0.1032,3
NOVA IGUACU,RJ,-22.711240833333335,-43.46368836,Solar,0.1002,0.0789,0.1255,0.1032,4
NOVA IGUACU,RJ,-22.711240833333335,-43.46368836,Eolica,0.0954,0.0669,0.1255,0.1032,5
NOVA INDEPENDENCIA,SP,-21.09974416,-51.445173225,Biomassa,0.3015,0.5662,0.0002,0.25,1
NOVA INDEPENDENCIA,SP,-21.09974416,-51.445173225,H2 Verde,0.2489,0.335,0.0002,0.3828,2
NOVA INDEPENDENCIA,SP,-21.09974416,-51.445173225,Solar,0.208,0.2329,0.0002,0.3828,3
NOVA INDEPENDENCIA,SP,-21.09974416,-51.445173225,Eolica,0.208,0.2329,0.0002,0.3828,3
NOVA INDEPENDENCIA,SP,-21.09974416,-51.445173225,Biometano,0.1675,0.2312,0.0002,0.25,4
NOVA ITABERABA,SC,-26.91722222,-52.85583333,Biomassa,0.1778,0.2571,0.0,0.25,1
NOVA ITABERABA,SC,-26.91722222,-52.85583333,Biometano,0.1303,0.1381,0.0,0.25,2
NOVA ITABERABA,SC,-26.91722222,-52.85583333,Eolica,0.1125,0.1399,0.0,0.1884,3
NOVA ITABERABA,SC,-26.91722222,-52.85583333,Solar,0.1118,0.1381,0.0,0.1884,4
NOVA ITABERABA,SC,-26.91722222,-52.85583333,H2 Verde,0.1041,0.119,0.0,0.1884,5
NOVA LACERDA,MT,-14.430731713333335,-59.495196480000004,Solar,0.2468,0.3973,0.1253,0.1677,1
NOVA LACERDA,MT,-14.430731713333335,-59.495196480000004,H2 Verde,0.2326,0.3619,0.1253,0.1677,2
NOVA LACERDA,MT,-14.430731713333335,-59.495196480000004,Biomassa,0.1496,0.0916,0.1253,0.2513,3
NOVA LACERDA,MT,-14.430731713333335,-59.495196480000004,Biometano,0.1382,0.0631,0.1253,0.2513,4
NOVA LACERDA,MT,-14.430731713333335,-59.495196480000004,Eolica,0.1135,0.064,0.1253,0.1677,5
NOVA LIMA,MG,-20.091597226666668,-43.891499038333336,Solar,0.4744,0.6223,0.2511,0.5006,1
NOVA LIMA,MG,-20.091597226666668,-43.891499038333336,H2 Verde,0.4246,0.4977,0.2511,0.5006,2
NOVA LIMA,MG,-20.091597226666668,-43.891499038333336,Biomassa,0.3675,0.5425,0.2511,0.2506,3
NOVA LIMA,MG,-20.091597226666668,-43.891499038333336,Eolica,0.359,0.3338,0.2511,0.5006,4
NOVA LIMA,MG,-20.091597226666668,-43.891499038333336,Biometano,0.2838,0.3333,0.2511,0.2506,5
NOVA LONDRINA,PR,-22.80010833,-52.98918055,Biomassa,0.1876,0.2813,0.0001,0.25,1
NOVA LONDRINA,PR,-22.80010833,-52.98918055,Biometano,0.1471,0.1802,0.0001,0.25,2
NOVA LONDRINA,PR,-22.80010833,-52.98918055,Solar,0.1343,0.1804,0.0001,0.2069,3
NOVA LONDRINA,PR,-22.80010833,-52.98918055,Eolica,0.1343,0.1804,0.0001,0.2069,3
NOVA LONDRINA,PR,-22.80010833,-52.98918055,H2 Verde,0.1026,0.1012,0.0001,0.2069,4
NOVA MAMORE,RO,-10.426442755,-64.741896535,Biomassa,0.154,0.1036,0.1252,0.25,1
NOVA MAMORE,RO,-10.426442755,-64.741896535,Biometano,0.1282,0.039,0.1252,0.25,2
NOVA MAMORE,RO,-10.426442755,-64.741896535,H2 Verde,0.0845,0.0666,0.1252,0.0676,3
NOVA MAMORE,RO,-10.426442755,-64.741896535,Solar,0.0743,0.0412,0.1252,0.0676,4
NOVA MAMORE,RO,-10.426442755,-64.741896535,Eolica,0.0735,0.0391,0.1252,0.0676,5
NOVA MARILANDIA,MT,-14.33293915,-57.61612676,Solar,0.2087,0.3967,0.0001,0.1668,1
NOVA MARILANDIA,MT,-14.33293915,-57.61612676,H2 Verde,0.1946,0.3613,0.0001,0.1668,2
NOVA MARILANDIA,MT,-14.33293915,-57.61612676,Biomassa,0.1116,0.091,0.0001,0.2505,3
NOVA MARILANDIA,MT,-14.33293915,-57.61612676,Biometano,0.1004,0.0631,0.0001,0.2505,4
NOVA MARILANDIA,MT,-14.33293915,-57.61612676,Eolica,0.0754,0.0634,0.0001,0.1668,5
NOVA MARINGA,MT,0.0,0.0,Solar,0.2085,0.3964,0.0001,0.1664,1
NOVA MARINGA,MT,0.0,0.0,H2 Verde,0.1944,0.361,0.0001,0.1664,2
NOVA MARINGA,MT,0.0,0.0,Biomassa,0.1113,0.0908,0.0001,0.25,3
NOVA MARINGA,MT,0.0,0.0,Biometano,0.1003,0.0631,0.0001,0.25,4
NOVA MARINGA,MT,0.0,0.0,Eolica,0.0752,0.0631,0.0001,0.1664,5
NOVA MUTUM,MT,-13.671328553999999,-56.197281832,Solar,0.1972,0.1798,0.2504,0.167,1
NOVA MUTUM,MT,-13.671328553999999,-56.197281832,Biomassa,0.1871,0.092,0.2504,0.2507,2
NOVA MUTUM,MT,-13.671328553999999,-56.197281832,H2 Verde,0.183,0.1444,0.2504,0.167,3
NOVA MUTUM,MT,-13.671328553999999,-56.197281832,Biometano,0.1756,0.0631,0.2504,0.2507,4
NOVA MUTUM,MT,-13.671328553999999,-56.197281832,Eolica,0.1518,0.0663,0.2504,0.167,5
NOVA ODESSA,SP,-22.78090161,-47.30658399833334,Biomassa,0.301,0.5647,0.0005,0.25,1
NOVA ODESSA,SP,-22.78090161,-47.30658399833334,H2 Verde,0.2484,0.3335,0.0005,0.3828,2
NOVA ODESSA,SP,-22.78090161,-47.30658399833334,Solar,0.2075,0.2314,0.0005,0.3828,3
NOVA ODESSA,SP,-22.78090161,-47.30658399833334,Eolica,0.2075,0.2314,0.0005,0.3828,3
NOVA ODESSA,SP,-22.78090161,-47.30658399833334,Biometano,0.1677,0.2312,0.0005,0.25,4
NOVA OLIMPIA,MT,-14.75879801,-57.19577445,Biomassa,0.1118,0.0919,0.0001,0.25,1
NOVA OLIMPIA,MT,-14.75879801,-57.19577445,Biometano,0.1003,0.0631,0.0001,0.25,2
NOVA OLIMPIA,MT,-14.75879801,-57.19577445,Solar,0.0756,0.0643,0.0001,0.1663,3
NOVA OLIMPIA,MT,-14.75879801,-57.19577445,Eolica,0.0756,0.0643,0.0001,0.1663,3
NOVA OLIMPIA,MT,-14.75879801,-57.19577445,H2 Verde,0.0615,0.0289,0.0001,0.1663,4
NOVA OLINDA,TO,-7.633315,-48.42480694,Biomassa,0.1012,0.0655,0.0001,0.25,1
NOVA OLINDA,TO,-7.633315,-48.42480694,Biometano,0.0894,0.036,0.0001,0.25,2
NOVA OLINDA,TO,-7.633315,-48.42480694,Solar,0.0323,0.036,0.0001,0.0596,3
NOVA OLINDA,TO,-7.633315,-48.42480694,Eolica,0.0323,0.036,0.0001,0.0596,3
NOVA OLINDA,TO,-7.633315,-48.42480694,H2 Verde,0.0297,0.0295,0.0001,0.0596,4
NOVA OLINDA DO NORTE,AM,-3.88630556,-59.07238889,Biomassa,0.0947,0.0493,0.0001,0.25,1
NOVA OLINDA DO NORTE,AM,-3.88630556,-59.07238889,Biometano,0.0822,0.018,0.0001,0.25,2
NOVA OLINDA DO NORTE,AM,-3.88630556,-59.07238889,H2 Verde,0.0364,0.0313,0.0001,0.0797,3
NOVA OLINDA DO NORTE,AM,-3.88630556,-59.07238889,Solar,0.0312,0.0183,0.0001,0.0797,4
NOVA OLINDA DO NORTE,AM,-3.88630556,-59.07238889,Eolica,0.0312,0.0183,0.0001,0.0797,4
NOVA PADUA,RS,-29.00529866,-51.3844177,Solar,0.3605,0.6315,0.0001,0.3595,1
NOVA PADUA,RS,-29.00529866,-51.3844177,H2 Verde,0.305,0.4928,0.0001,0.3595,2
NOVA PADUA,RS,-29.00529866,-51.3844177,Biomassa,0.2583,0.4538,0.0001,0.2558,3
NOVA PADUA,RS,-29.00529866,-51.3844177,Eolica,0.2271,0.2981,0.0001,0.3595,4
NOVA PADUA,RS,-29.00529866,-51.3844177,Biometano,0.1945,0.2943,0.0001,0.2558,5
NOVA PALMEIRA,PB,-6.713828541,-36.394753698,Biomassa,0.0996,0.0615,0.0,0.25,1
NOVA PALMEIRA,PB,-6.713828541,-36.394753698,Biometano,0.093,0.045,0.0,0.25,2
NOVA PALMEIRA,PB,-6.713828541,-36.394753698,Eolica,0.0414,0.0663,0.0,0.0496,3
NOVA PALMEIRA,PB,-6.713828541,-36.394753698,Solar,0.0329,0.045,0.0,0.0496,4
NOVA PALMEIRA,PB,-6.713828541,-36.394753698,H2 Verde,0.0215,0.0165,0.0,0.0496,5
NOVA PONTE,MG,-19.31395766,-47.711955245,Solar,0.4671,0.6818,0.1252,0.5227,1
NOVA PONTE,MG,-19.31395766,-47.711955245,H2 Verde,0.4172,0.5572,0.1252,0.5227,2
NOVA PONTE,MG,-19.31395766,-47.711955245,Biomassa,0.3422,0.5572,0.1252,0.2727,3
NOVA PONTE,MG,-19.31395766,-47.711955245,Eolica,0.3337,0.3484,0.1252,0.5227,4
NOVA PONTE,MG,-19.31395766,-47.711955245,Biometano,0.2527,0.3333,0.1252,0.2727,5
NOVA PRATA,RS,-28.714734434999997,-51.491018145,Solar,0.3572,0.6277,0.0002,0.3538,1
NOVA PRATA,RS,-28.714734434999997,-51.491018145,H2 Verde,0.3018,0.489,0.0002,0.3538,2
NOVA PRATA,RS,-28.714734434999997,-51.491018145,Biomassa,0.255,0.4499,0.0002,0.25,3
NOVA PRATA,RS,-28.714734434999997,-51.491018145,Eolica,0.2239,0.2943,0.0002,0.3538,4
NOVA PRATA,RS,-28.714734434999997,-51.491018145,Biometano,0.1928,0.2943,0.0002,0.25,5
NOVA ROMA DO SUL,RS,-28.93654917,-51.46532111,Solar,0.3579,0.6285,0.0001,0.355,1
NOVA ROMA DO SUL,RS,-28.93654917,-51.46532111,H2 Verde,0.3024,0.4898,0.0001,0.355,2
NOVA ROMA DO SUL,RS,-28.93654917,-51.46532111,Biomassa,0.2557,0.4507,0.0001,0.2512,3
NOVA ROMA DO SUL,RS,-28.93654917,-51.46532111,Eolica,0.2246,0.2951,0.0001,0.355,4
NOVA ROMA DO SUL,RS,-28.93654917,-51.46532111,Biometano,0.1931,0.2943,0.0001,0.2512,5
NOVA SANTA RITA,PI,-8.088028125,-42.05098993,Biomassa,0.1356,0.1515,0.0,0.25,1
NOVA SANTA RITA,PI,-8.088028125,-42.05098993,Biometano,0.1182,0.1081,0.0,0.25,2
NOVA SANTA RITA,PI,-8.088028125,-42.05098993,Eolica,0.0987,0.1273,0.0,0.1593,3
NOVA SANTA RITA,PI,-8.088028125,-42.05098993,Solar,0.091,0.1081,0.0,0.1593,4
NOVA SANTA RITA,PI,-8.088028125,-42.05098993,H2 Verde,0.0652,0.0434,0.0,0.1593,5
NOVA TRENTO,SC,-21.855055736,-39.24558598,Solar,0.3205,0.4718,0.2504,0.1888,1
NOVA TRENTO,SC,-21.855055736,-39.24558598,H2 Verde,0.3128,0.4526,0.2504,0.1888,2
NOVA TRENTO,SC,-21.855055736,-39.24558598,Biomassa,0.2532,0.2574,0.2504,0.2505,3
NOVA TRENTO,SC,-21.855055736,-39.24558598,Biometano,0.2055,0.1381,0.2504,0.2505,4
NOVA TRENTO,SC,-21.855055736,-39.24558598,Eolica,0.1873,0.1388,0.2504,0.1888,5
NOVA UBIRATA,MT,-13.09805555,-54.8175,Solar,0.2087,0.3966,0.0001,0.1666,1
NOVA UBIRATA,MT,-13.09805555,-54.8175,H2 Verde,0.1945,0.3612,0.0001,0.1666,2
NOVA UBIRATA,MT,-13.09805555,-54.8175,Biomassa,0.1115,0.0909,0.0001,0.2503,3
NOVA UBIRATA,MT,-13.09805555,-54.8175,Biometano,0.1003,0.0631,0.0001,0.2503,4
NOVA UBIRATA,MT,-13.09805555,-54.8175,Eolica,0.0753,0.0633,0.0001,0.1666,5
NOVA VENEZA,GO,-16.37702081,-49.29750169,Solar,0.2144,0.4326,0.0001,0.138,1
NOVA VENEZA,GO,-16.37702081,-49.29750169,H2 Verde,0.2094,0.4201,0.0001,0.138,2
NOVA VENEZA,GO,-16.37702081,-49.29750169,Biomassa,0.1494,0.1859,0.0001,0.2502,3
NOVA VENEZA,GO,-16.37702081,-49.29750169,Biometano,0.1147,0.0991,0.0001,0.2502,4
NOVA VENEZA,GO,-16.37702081,-49.29750169,Eolica,0.0811,0.0992,0.0001,0.138,5
NOVO AIRAO,AM,-2.141029076,-61.166079086,Biomassa,0.1324,0.0493,0.1254,0.25,1
NOVO AIRAO,AM,-2.141029076,-61.166079086,Biometano,0.1198,0.018,0.1254,0.25,2
NOVO AIRAO,RR,-1.33916667,-61.58111111,Biomassa,0.0766,0.0039,0.0001,0.25,3
NOVO AIRAO,RR,-1.33916667,-61.58111111,Biometano,0.075,0.0,0.0001,0.25,4
NOVO AIRAO,AM,-2.141029076,-61.166079086,H2 Verde,0.0746,0.0326,0.1254,0.0797,5
NOVO AIRAO,AM,-2.141029076,-61.166079086,Solar,0.0694,0.0197,0.1254,0.0797,6
NOVO AIRAO,AM,-2.141029076,-61.166079086,Eolica,0.0689,0.0183,0.1254,0.0797,7
NOVO AIRAO,RR,-1.33916667,-61.58111111,H2 Verde,0.0049,0.0039,0.0001,0.011,8
NOVO AIRAO,RR,-1.33916667,-61.58111111,Solar,0.0033,0.0,0.0001,0.011,9
NOVO AIRAO,RR,-1.33916667,-61.58111111,Eolica,0.0033,0.0,0.0001,0.011,9
NOVO ARIPUANA,AM,-5.117453815,-60.372244555,Biomassa,0.0948,0.0495,0.0002,0.25,1
NOVO ARIPUANA,AM,-5.117453815,-60.372244555,Biometano,0.0823,0.018,0.0002,0.25,2
NOVO ARIPUANA,AM,-5.117453815,-60.372244555,H2 Verde,0.0365,0.0315,0.0002,0.0797,3
NOVO ARIPUANA,AM,-5.117453815,-60.372244555,Solar,0.0313,0.0185,0.0002,0.0797,4
NOVO ARIPUANA,AM,-5.117453815,-60.372244555,Eolica,0.0313,0.0185,0.0002,0.0797,4
NOVO BARREIRO,RS,-27.88388889,-53.13527778,Solar,0.3572,0.6276,0.0001,0.3537,1
NOVO BARREIRO,RS,-27.88388889,-53.13527778,H2 Verde,0.3017,0.489,0.0001,0.3537,2
NOVO BARREIRO,RS,-27.88388889,-53.13527778,Biomassa,0.255,0.4499,0.0001,0.25,3
NOVO BARREIRO,RS,-27.88388889,-53.13527778,Eolica,0.2239,0.2943,0.0001,0.3537,4
NOVO BARREIRO,RS,-27.88388889,-53.13527778,Biometano,0.1927,0.2943,0.0001,0.25,5
NOVO HAMBURGO,RS,-29.687552136666667,-51.12631520666667,Biomassa,0.2927,0.45,0.1255,0.25,1
NOVO HAMBURGO,RS,-29.687552136666667,-51.12631520666667,Solar,0.2636,0.2995,0.1255,0.3537,2
NOVO HAMBURGO,RS,-29.687552136666667,-51.12631520666667,Eolica,0.2615,0.2944,0.1255,0.3537,3
NOVO HAMBURGO,RS,-29.687552136666667,-51.12631520666667,Biometano,0.2304,0.2943,0.1255,0.25,4
NOVO HAMBURGO,RS,-29.687552136666667,-51.12631520666667,H2 Verde,0.2081,0.1609,0.1255,0.3537,5
NOVO HORIZONTE,BA,-12.797160004999999,-42.052318472500005,Solar,0.3468,0.5485,0.0004,0.4242,1
NOVO HORIZONTE,BA,-12.797160004999999,-42.052318472500005,H2 Verde,0.3264,0.4975,0.0004,0.4242,2
NOVO HORIZONTE,SP,-21.501549166666667,-49.20188518333333,Biomassa,0.3019,0.5671,0.0002,0.25,3
NOVO HORIZONTE,SP,-21.501549166666667,-49.20188518333333,H2 Verde,0.2492,0.3359,0.0002,0.3828,4
NOVO HORIZONTE,BA,-12.797160004999999,-42.052318472500005,Biomassa,0.2271,0.3744,0.0004,0.2574,5
NOVO HORIZONTE,BA,-12.797160004999999,-42.052318472500005,Eolica,0.2134,0.2151,0.0004,0.4242,6
